full_name,eai_url,link,pdf_link,publication_date,data_source,publication,title,eai_match,affiliation,type,citations
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/3453892.3454006,,2021-06-01 00:00:00,ACM,PETRA '21: Proceedings of the 14th PErvasive Technologies Related to Assistive Environments Conference,Structurally Guided Channel Attention Networks: SGCA-Net,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1007/s11265-006-0038-1,,2007-08-01 00:00:00,ACM,Journal of VLSI Signal Processing Systems (JVSP),Guest Editorial for Special Issue on the 2005 IEEE Workshop on Machine Learning for Signal Processing,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/3389189.3389199,,2020-06-01 00:00:00,ACM,PETRA '20: Proceedings of the 13th ACM International Conference on PErvasive Technologies Related to Assistive Environments,Biosensor prediction of aggression in youth with autism using kernel-based methods,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/3389189.3389202,,2020-06-01 00:00:00,ACM,PETRA '20: Proceedings of the 13th ACM International Conference on PErvasive Technologies Related to Assistive Environments,Motor cortex mapping using active gaussian processes,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/3240925.3240980,,2018-05-01 00:00:00,ACM,PervasiveHealth '18: Proceedings of the 12th EAI International Conference on Pervasive Computing Technologies for Healthcare,Predicting Imminent Aggression Onset in Minimally-Verbal Youth with Autism Spectrum Disorder Using Preceding Physiological Signals,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1007/s11047-005-4937-z,,2005-09-01 00:00:00,ACM,Natural Computing: an international journal (NATC),Contents Vol. 4,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/3389189.3389203,,2020-06-01 00:00:00,ACM,PETRA '20: Proceedings of the 13th ACM International Conference on PErvasive Technologies Related to Assistive Environments,Mapping motor cortex stimulation to muscle responses: a deep neural network modeling approach,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1155/S1110865704404120,,2004-01-01 00:00:00,ACM,EURASIP Journal on Advances in Signal Processing (JASP),Recursive principal components analysis using eigenvector matrix perturbation,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/j.neucom.2008.01.013,,2008-06-01 00:00:00,ACM,Neurocomputing (NEUROC),Guest Editorial: Advances in blind signal processing,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/j.comnet.2022.109367,,2022-12-01 00:00:00,ACM,Computer Networks: The International Journal of Computer and Telecommunications Networking (CNTW),Automated deep learning-based wide-band receiver,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/3529190.3529220,,2022-07-01 00:00:00,ACM,PETRA '22: Proceedings of the 15th International Conference on PErvasive Technologies Related to Assistive Environments,Leveraging Submovements for Prediction and Trajectory Planning for Human-Robot Handover,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1007/s11265-006-0026-5,,2007-08-01 00:00:00,ACM,Journal of VLSI Signal Processing Systems (JVSP),Maximally Informative Feature and Sensor Selection in Pattern Recognition Using Local and Global Independent Component Analysis,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/3316782.3316794,,2019-06-01 00:00:00,ACM,PETRA '19: Proceedings of the 12th ACM International Conference on PErvasive Technologies Related to Assistive Environments,From hand-perspective visual information to grasp type probabilities: deep learning via ranking labels,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/S0925-2312%2805%2900249-3,,2005-12-01 00:00:00,ACM,Neurocomputing (NEUROC),Call for papers: Advances in Blind Signal Processing,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/j.patcog.2006.06.028,,2007-03-01 00:00:00,ACM,Pattern Recognition (PATT),Information cut for clustering using a gradient descent approach,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1155/ASP.2005.3113,,2005-01-01 00:00:00,ACM,EURASIP Journal on Advances in Signal Processing (JASP),Determining patterns in neural activity for reaching movements using nonnegative matrix factorization,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1155/2007/74895,,2007-01-01 00:00:00,ACM,Computational Intelligence and Neuroscience (CIAN),Channel selection and feature projection for cognitive load estimation using ambulatory EEG,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.5555/978-3-030-87615-9_fm,,2021-10-01 00:00:00,ACM,Computational Diffusion MRI,Front Matter,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.5555/3122009.3122043,,2017-01-01 00:00:00,ACM,The Journal of Machine Learning Research (JMLR),Asymptotic analysis of objectives based on fisher information in active learning,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/3056540.3076208,,2017-06-01 00:00:00,ACM,PETRA '17: Proceedings of the 10th International Conference on PErvasive Technologies Related to Assistive Environments,Muscle Synergy-based Grasp Classification for Robotic Hand Prosthetics,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1155/S1110865702210033,,2002-01-01 00:00:00,ACM,EURASIP Journal on Advances in Signal Processing (JASP),Simultaneous principal-component extraction with application to adaptive blind multiuser detection,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/S0925-2312%2808%2900262-2,,2008-06-01 00:00:00,ACM,Neurocomputing (NEUROC),Calendar of Meetings,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/1125451.1125657,,2006-04-01 00:00:00,ACM,CHI EA '06: CHI '06 Extended Abstracts on Human Factors in Computing Systems,Neurophysiologically driven image triage: a pilot study,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.5555/978-3-030-41131-2_fm,,2019-10-01 00:00:00,ACM,Cyber Physical Systems. Model-Based Design,Front Matter,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/j.patcog.2007.09.009,,2008-06-01 00:00:00,ACM,Pattern Recognition (PATT),Mean shift spectral clustering,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/j.neucom.2005.02.018,,2005-12-01 00:00:00,ACM,Neurocomputing (NEUROC),Fast error whitening algorithms for system identification and control with noisy data,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/1358628.1358849,,2008-04-01 00:00:00,ACM,CHI EA '08: CHI '08 Extended Abstracts on Human Factors in Computing Systems,Rapid image analysis using neural signals,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.5555/978-3-031-17117-8_fm,,2022-09-01 00:00:00,ACM,"Perinatal, Preterm and Paediatric Image Analysis",Front Matter,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1007/978-3-030-41131-2_3,,2019-10-01 00:00:00,ACM,Cyber Physical Systems. Model-Based Design,Towards Creating a Deployable Grasp Type Probability Estimator for a Prosthetic Hand,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/3292500.3330713,,2019-07-01 00:00:00,ACM,KDD '19: Proceedings of the 25th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining,A Severity Score for Retinopathy of Prematurity,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1007/s11370-019-00293-8,,2020-01-01 00:00:00,ACM,Intelligent Service Robotics (SPISR),HANDS: a multimodal dataset for modeling toward human grasp intent inference in prosthetic hands,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1007/s11265-016-1141-6,,2018-02-01 00:00:00,ACM,Journal of Signal Processing Systems (JSPS),Dirichlet Priors for MAP Inference of Protein Conformation Abundances from SAXS,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/j.patcog.2022.108688,,2022-10-01 00:00:00,ACM,Pattern Recognition (PATT),Sample complexity of rank regression using pairwise comparisons,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/1390156.1390235,,2008-07-01 00:00:00,ACM,ICML '08: Proceedings of the 25th international conference on Machine learning,A reproducing kernel Hilbert space framework for pairwise time series distances,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1007/s11265-014-0904-1,,2015-12-01 00:00:00,ACM,Journal of Signal Processing Systems (JSPS),Computationally Efficient Exact Calculation of Kernel Density Derivatives,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.5555/1953048.2021041,,2011-07-01 00:00:00,ACM,The Journal of Machine Learning Research (JMLR),Locally Defined Principal Curves and Surfaces,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/j.patrec.2013.11.022,,2014-03-01 00:00:00,ACM,Pattern Recognition Letters (PTRL),Manifold learning by preserving distance orders,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/j.automatica.2006.12.010,,2007-06-01 00:00:00,ACM,Automatica (Journal of IFAC) (AJIF),Brief paper: Nonlinear multivariable adaptive control using multiple models and neural networks,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/2513383.2513453,,2013-10-01 00:00:00,ACM,ASSETS '13: Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility,Improved inference and autotyping in EEG-based BCI typing systems,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.5555/3455716.3455842,,2020-01-01 00:00:00,ACM,The Journal of Machine Learning Research (JMLR),Distributed minimum error entropy algorithms,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/j.neucom.2006.07.011,,2007-01-01 00:00:00,ACM,Neurocomputing (NEUROC),Quasi-sliding mode control strategy based on multiple-linear models,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1016/j.neucom.2010.12.025,,2011-06-01 00:00:00,ACM,Neurocomputing (NEUROC),A framework for rapid visual image search using single-trial brain evoked responses,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.5555/1340514.1340521,,2007-07-01 00:00:00,ACM,EURASIP Journal on Wireless Communications and Networking (JWCN),Physical layer built-in security analysis and enhancement algorithms for CDMA systems,False,,,0
Deniz Erdogmus,https://ai.northeastern.edu/ai-our-people/deniz-erdogmus/,https://dl.acm.org/doi/10.1145/2632048.2632096,,2014-09-01 00:00:00,ACM,UbiComp '14: Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing,Moving towards a real-time system for automatically recognizing stereotypical motor movements in individuals on the autism spectrum using wireless accelerometry,False,,,0
